1398081905,4.65,3.99
1398081906,4.64,4.00
1398081907,4.66,3.97
1398081908,4.65,3.99
1398081909,4.63,3.98
1398081910,4.64,3.99
1398081911,4.64,3.99
1398081912,4.65,3.90
1398081913,4.65,3.91
1398081914,4.64,3.99
1398081915,4.65,3.91
1398081916,4.65,3.99
1398081917,4.64,3.99
1398081918,4.64,3.99
1398081919,4.64,3.98
1398081920,4.64,3.99
1398081921,4.64,4.00
1398081922,4.62,3.99
1398081923,4.66,3.96
1398081924,4.65,3.99
1398081925,4.63,3.97
1398081926,4.63,3.91
1398081927,4.63,3.97
1398081928,4.63,3.99
1398081929,4.64,3.98
1398081930,4.64,3.99
1398081931,4.65,3.99
1398081932,4.63,3.99
1398081933,4.62,3.98
1398081934,4.65,3.98
1398081935,4.64,3.99
1398081936,4.65,3.93
1398081937,4.65,3.99
1398081938,4.66,3.97
1398081939,4.65,3.99
1398081940,4.66,3.96
1398081941,4.64,3.99
1398081942,4.65,3.96
1398081943,4.63,3.98
1398081944,4.63,3.98
1398081945,4.64,3.99
1398081946,4.65,3.99
1398081947,4.65,3.92
1398081948,4.65,3.98
1398081949,4.65,3.97
1398081950,4.65,3.91
1398081951,4.65,3.99
1398081952,4.64,3.99
1398081953,4.65,3.90
1398081954,4.65,3.97
1398081955,4.64,3.99
1398081956,4.62,3.98
1398081957,4.65,3.99
1398081958,4.64,4.00
1398081959,4.65,3.91
1398081960,4.63,3.99
1398081961,4.65,3.91
1398081962,4.65,3.91
1398081963,4.65,3.99
1398081964,4.62,3.98
1398081965,4.62,3.98
1398081966,4.65,3.98
1398081967,4.65,3.98
1398081968,4.65,3.99
1398081969,4.65,3.99
1398081970,4.64,3.99
1398081971,4.64,3.98
1398081972,4.65,3.98
1398081973,4.65,3.98
1398081974,4.64,3.99
1398081975,4.64,3.99
1398081976,4.62,3.99
1398081977,4.63,3.96
1398081978,4.64,3.98
1398081979,4.65,3.93
1398081980,4.62,3.99
1398081981,4.64,3.99
1398081982,4.64,3.99
1398081983,4.65,3.98
1398081984,4.65,3.90
1398081985,4.65,3.97
1398081986,4.62,3.98
1398081987,4.64,3.98
1398081988,4.64,3.98
1398081989,4.64,3.98
1398081990,4.64,3.99
1398081991,4.62,3.99
1398081992,4.65,3.90
1398081993,4.64,3.99
1398081994,4.62,3.98
1398081995,4.64,3.99
1398081996,4.66,3.91
1398081997,4.64,3.99
1398081998,4.65,3.90
1398081999,4.65,3.91
1398082000,4.64,3.99
1398082001,4.64,3.99
1398082002,4.64,3.99
1398082003,4.63,3.98
1398082004,4.62,3.98
1398082005,4.64,3.93
1398082006,4.64,3.99
1398082007,4.65,3.98
1398082008,4.62,3.98
1398082009,4.63,3.98
1398082010,4.65,3.97
1398082011,4.64,3.99
1398082012,4.65,3.93
1398082013,4.63,3.97
1398082014,4.65,3.93
1398082015,4.65,3.96
1398082016,4.63,3.98
1398082017,4.65,3.98
1398082018,4.62,3.98
1398082019,4.63,3.97
1398082020,4.65,3.98
1398082021,4.65,3.90
1398082022,4.64,4.00
1398082023,4.65,3.98
1398082024,4.64,3.98
1398082025,4.64,3.99
1398082026,4.65,3.91
1398082027,4.63,3.97
1398082028,4.65,3.98
1398082029,4.64,3.99
1398082030,4.65,3.91
1398082031,4.64,3.99
1398082032,4.63,3.97
1398082033,4.65,3.91
1398082034,4.66,3.98
1398082035,4.62,3.98
1398082036,4.64,3.99
1398082037,4.65,3.96
1398082038,4.63,3.98
1398082039,4.63,3.98
1398082040,4.64,3.99
1398082041,4.63,3.98
1398082042,4.64,3.99
1398082043,4.64,3.90
1398082044,4.63,3.97
1398082045,4.65,3.98
1398082046,4.65,3.91
1398082047,4.65,3.98
1398082048,4.65,3.98
1398082049,4.65,3.91
1398082050,4.64,3.99
1398082051,4.64,3.98
1398082052,4.64,3.98
1398082053,4.64,3.99
1398082054,4.62,3.98
1398082055,4.64,3.99
1398082056,4.65,3.98
1398082057,4.62,3.98
1398082058,4.64,3.99
1398082059,4.64,3.99
1398082060,4.65,3.90
1398082061,4.65,3.98
1398082062,4.62,3.98
1398082063,4.62,3.98
1398082064,4.65,3.98
1398082065,4.64,3.98
1398082066,4.65,3.98
1398082067,4.64,3.98
1398082068,4.64,3.98
1398082069,4.64,3.98
1398082070,4.64,3.99
1398082071,4.65,3.96
1398082072,4.65,3.98
1398082073,4.64,3.99
1398082074,4.65,3.97
1398082075,4.65,3.91
1398082076,4.64,3.99
1398082077,4.65,3.91
1398082078,4.64,3.98
1398082079,4.64,3.91
1398082080,4.64,3.98
1398082081,4.63,3.98
1398082082,4.62,3.98
1398082083,4.64,3.91
1398082084,4.64,3.98
1398082085,4.63,3.98
1398082086,4.64,3.98
1398082087,4.64,3.99
1398082088,4.64,3.91
1398082089,4.64,3.91
1398082090,4.63,3.98
1398082091,4.64,3.98
1398082092,4.64,3.93
1398082093,4.64,3.98
1398082094,4.65,3.96
1398082095,4.65,3.96
1398082096,4.65,3.97
1398082097,4.64,3.98
1398082098,4.63,3.98
1398082099,4.64,3.93
1398082100,4.64,3.99
1398082101,4.64,3.93
1398082102,4.62,3.97
1398082103,4.64,3.92
1398082104,4.64,3.98
1398082105,4.62,3.98
1398082106,4.64,3.99
1398082107,4.64,3.99
1398082108,4.62,3.89
1398082109,4.62,3.97
1398082110,4.64,3.93
1398082111,4.62,3.98
1398082112,4.64,3.99
1398082113,4.63,3.98
1398082114,4.64,3.99
1398082115,4.64,3.99
1398082116,4.63,3.98
1398082117,4.64,3.99
1398082118,4.65,3.98
1398082119,4.64,3.98
1398082120,4.65,3.96
1398082121,4.64,3.98
1398082122,4.64,3.98
1398082123,4.64,3.90
1398082124,4.65,3.90
1398082125,4.63,3.98
1398082126,4.64,3.99
1398082127,4.64,3.91
1398082128,4.64,3.99
1398082129,4.62,3.98
1398082130,4.63,3.98
1398082131,4.64,3.98
1398082132,4.64,3.98
1398082133,4.64,3.99
1398082134,4.62,3.97
1398082135,4.64,3.90
1398082136,4.65,3.98
1398082137,4.64,3.98
1398082138,4.62,3.98
1398082139,4.63,3.98
1398082140,4.64,3.98
1398082141,4.64,3.99
1398082142,4.64,3.97
1398082143,4.64,3.98
1398082144,4.64,3.99
1398082145,4.62,3.98
1398082146,4.64,3.98
1398082147,4.62,3.98
1398082148,4.65,3.97
1398082149,4.64,3.91
1398082150,4.63,3.98
1398082151,4.62,3.98
1398082152,4.64,3.99
1398082153,4.63,3.97
1398082154,4.64,3.91
1398082155,4.62,3.98
1398082156,4.64,3.99
1398082157,4.64,3.99
1398082158,4.62,3.98
1398082159,4.65,3.89
1398082160,4.62,3.98
1398082161,4.64,3.98
1398082162,4.62,3.98
1398082163,4.65,3.91
1398082164,4.64,3.99
1398082165,4.64,3.99
1398082166,4.62,3.98
1398082167,4.63,3.99
1398082168,4.65,3.98
1398082169,4.65,3.98
1398082170,4.62,3.98
1398082171,4.64,3.98
1398082172,4.65,3.91
1398082173,4.64,3.99
1398082174,4.64,3.98
1398082175,4.64,3.98
1398082176,4.64,3.98
1398082177,4.62,3.98
1398082178,4.63,3.96
1398082179,4.64,3.98
1398082180,4.62,3.98
1398082181,4.64,3.91
1398082182,4.65,3.89
1398082183,4.64,3.99
1398082184,4.64,3.99
1398082185,4.64,3.98
1398082186,4.63,3.98
1398082187,4.64,3.97
1398082188,4.64,3.98
1398082189,4.64,3.98
1398082190,4.64,3.99
1398082191,4.62,3.98
1398082192,4.64,3.98
1398082193,4.64,3.98
1398082194,4.63,3.98
1398082195,4.65,3.91
1398082196,4.65,3.96
1398082197,4.63,3.96
1398082198,4.64,3.98
1398082199,4.64,3.99
1398082200,4.63,3.98
1398082201,4.65,3.96
1398082202,4.63,3.98
1398082203,4.64,3.93
1398082204,4.63,3.98
1398082205,4.64,3.98
1398082206,4.64,3.99
1398082207,4.65,3.91
1398082208,4.64,3.99
1398082209,4.64,3.98
1398082210,4.64,3.96
1398082211,4.64,3.90
1398082212,4.64,3.98
1398082213,4.64,3.99
1398082214,4.63,3.98
1398082215,4.63,3.98
1398082216,4.63,3.91
1398082217,4.65,3.96
1398082218,4.64,3.93
1398082219,4.63,3.97
1398082220,4.64,3.98
1398082221,4.64,3.99
1398082222,4.63,3.96
1398082223,4.65,3.89
1398082224,4.64,3.91
1398082225,4.63,3.99
1398082226,4.64,3.91
1398082227,4.64,3.98
1398082228,4.65,3.98
1398082229,4.64,3.89
1398082230,4.64,3.99
1398082231,4.64,3.91
1398082232,4.63,3.96
1398082233,4.65,3.89
1398082234,4.64,3.99
1398082235,4.63,3.98
1398082236,4.63,3.98
1398082237,4.64,3.99
1398082238,4.64,3.90
1398082239,4.63,3.98
1398082240,4.63,3.98
1398082241,4.64,3.90
1398082242,4.64,3.99
1398082243,4.64,3.96
1398082244,4.63,3.98
1398082245,4.61,3.97
1398082246,4.64,3.98
1398082247,4.64,3.93
1398082248,4.64,3.91
1398082249,4.62,3.98
1398082250,4.64,3.98
1398082251,4.64,3.99
1398082252,4.65,3.89
1398082253,4.63,3.98
1398082254,4.63,3.97
1398082255,4.64,3.91
1398082256,4.62,3.98
1398082257,4.63,3.98
1398082258,4.64,3.99
1398082259,4.64,3.98
1398082260,4.64,3.98
1398082261,4.64,3.91
1398082262,4.65,3.96
1398082263,4.64,3.98
1398082264,4.61,3.97
1398082265,4.64,3.91
1398082266,4.63,3.98
1398082267,4.64,3.93
1398082268,4.63,3.91
1398082269,4.61,3.97
1398082270,4.64,3.90
1398082271,4.64,3.97
1398082272,4.62,3.97
1398082273,4.64,3.99
1398082274,4.63,3.98
1398082275,4.63,3.96
1398082276,4.64,3.98
1398082277,4.63,3.97
1398082278,4.64,3.89
1398082279,4.64,3.93
1398082280,4.64,3.91
1398082281,4.64,3.98
1398082282,4.64,3.98
1398082283,4.63,3.98
1398082284,4.64,3.98
1398082285,4.65,3.90
1398082286,4.64,3.91
1398082287,4.62,3.98
1398082288,4.64,3.97
1398082289,4.65,3.89
1398082290,4.64,3.98
1398082291,4.64,3.93
1398082292,4.64,3.98
1398082293,4.64,3.96
1398082294,4.64,3.96
1398082295,4.64,3.98
1398082296,4.61,3.96
1398082297,4.63,3.98
1398082298,4.63,3.96
1398082299,4.64,3.98
1398082300,4.62,3.98
1398082301,4.64,3.99
1398082302,4.64,3.98
1398082303,4.64,3.98
1398082304,4.63,3.98
1398082305,4.61,3.97
1398082306,4.63,3.97
